adsh,tag,ddate,qtrs,value,footnote,cik,name,sic,form
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,3518000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,18973000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,41237000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,304191000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,10850000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,894000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,21138000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,101079000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,3735000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,46875000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,99000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,96799000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,1153000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,743000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,15134000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,12515000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,9789000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,52000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,780000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,395000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,235344000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,658000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,7479000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,4834000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,65043000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,46827000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,4177000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,1273000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,27583000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,68788000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,13588000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,76784000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,19376000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,262954000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,435359000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,205708000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,33905000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,4632000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,421449000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,39620000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,16263000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,13910000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,20927000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,47509000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,2261000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,12367000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,468000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,40284000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,843297000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,3518000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,4237000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,50666000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,43694000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,7536000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,7536000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,147065000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,26118000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,101859000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,36107000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,12120000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,28877000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,7479000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,99000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,694000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,38869000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,46236000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,5272000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,5272000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,894000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,3439000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,751000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,450000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,156734000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,20468000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,48000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,145884000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,55984000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,6754000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,13566000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20231231,0,183324000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,953571000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,198936000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,21899000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,19557000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,2534000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,5544000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,103541000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,2084000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,32901000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,10700000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,695000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,32901000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,111576000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,4492000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,25754000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,11175000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,3999000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,10431000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,277000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,930000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,3199000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,1645000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,3292000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,20263000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,45129000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,333431000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,12000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,10916000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,1130000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,20527000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,104197000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,2808000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,35457000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,202000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,86459000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,423000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,559000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,13277000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,13253000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,8844000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,33000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,1124000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,451000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,236850000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,874000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,6382000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,4215000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,60420000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,35347000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,5285000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,1184000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,28769000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,80541000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,17594000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,81416000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,17088000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,288302000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,448144000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,209588000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,37413000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,4677000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,431544000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,34461000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,0.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,17214000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,16600000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,22352000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
0000891478-26-000030,MaximumExposureToCreditRisk,20241231,0,33196000000.0000,,891478,"BANCO SANTANDER, S.A.",6029,20-F
